#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","PYGN01000323.1",639743,647173,"-",,,"C0J52_05922","PSN48536.1",310,"hypothetical protein C0J52_05922"
"Un","PYGN01000323.1",659070,662845,"-",,,"C0J52_05923","PSN48535.1",185,"hypothetical protein C0J52_05923, partial"
"Un","PYGN01000323.1",684250,689897,"-",,,"C0J52_05924","PSN48534.1",125,"hypothetical protein C0J52_05924"
"Un","PYGN01000323.1",721003,721356,"-",,,"C0J52_05925","PSN48533.1",117,"hypothetical protein C0J52_05925"
"Un","PYGN01000323.1",850573,850966,"+",,,"C0J52_05926","PSN48532.1",104,"hypothetical protein C0J52_05926"
"Un","PYGN01000323.1",1137016,1146769,"-",,,"C0J52_05927","PSN48531.1",173,"hypothetical protein C0J52_05927"
"Un","PYGN01000323.1",1230101,1274605,"+",,,"C0J52_05928","PSN48542.1",1165,"hypothetical protein C0J52_05928"
"Un","PYGN01000323.1",1267488,1268060,"-",,,"C0J52_05929","PSN48539.1",190,"hypothetical protein C0J52_05929"
"Un","PYGN01000323.1",1267488,1268060,"-",,,"C0J52_05929","PSN48540.1",190,"hypothetical protein C0J52_05929"
"Un","PYGN01000323.1",1267488,1268060,"-",,,"C0J52_05929","PSN48541.1",190,"hypothetical protein C0J52_05929"
"Un","PYGN01000323.1",1304933,1313739,"+",,,"C0J52_05930","PSN48517.1",253,"hypothetical protein C0J52_05930"
"Un","PYGN01000323.1",1352789,1360886,"-",,,"C0J52_05932","PSN48519.1",345,"hypothetical protein C0J52_05932"
"Un","PYGN01000323.1",1359427,1367342,"+",,"Gfer","C0J52_05931","PSN48518.1",163,"FAD-linked sulfhydryl oxidase ALR"
"Un","PYGN01000323.1",1374675,1374883,"+",,,"C0J52_05933","PSN48520.1",59,"hypothetical protein C0J52_05933"
"Un","PYGN01000324.1",9692,27572,"-",,,"C0J52_14055","PSN48490.1",523,"hypothetical protein C0J52_14055"
"Un","PYGN01000324.1",24408,109177,"+",,,"C0J52_14056","PSN48492.1",115,"hypothetical protein C0J52_14056, partial"
"Un","PYGN01000324.1",237353,237757,"+",,,"C0J52_14057","PSN48491.1",134,"hypothetical protein C0J52_14057"
"Un","PYGN01000324.1",257878,299455,"+",,,"C0J52_14058","PSN48494.1",466,"hypothetical protein C0J52_14058"
"Un","PYGN01000324.1",299983,300180,"+",,,"C0J52_14059","PSN48493.1",65,"hypothetical protein C0J52_14059"
"Un","PYGN01000324.1",491288,491836,"+",,,"C0J52_14060","PSN48506.1",182,"hypothetical protein C0J52_14060"
"Un","PYGN01000324.1",491288,491836,"+",,,"C0J52_14060","PSN48507.1",182,"hypothetical protein C0J52_14060"
"Un","PYGN01000324.1",491288,491836,"+",,,"C0J52_14060","PSN48508.1",182,"hypothetical protein C0J52_14060"
"Un","PYGN01000324.1",491288,491836,"+",,,"C0J52_14060","PSN48509.1",182,"hypothetical protein C0J52_14060"
"Un","PYGN01000324.1",539448,539688,"-",,,"C0J52_14061","PSN48510.1",68,"hypothetical protein C0J52_14061"
"Un","PYGN01000324.1",558761,559030,"+",,,"C0J52_14062","PSN48511.1",89,"hypothetical protein C0J52_14062"
"Un","PYGN01000324.1",572894,573085,"-",,,"C0J52_14063","PSN48512.1",63,"hypothetical protein C0J52_14063"
"Un","PYGN01000324.1",577804,614573,"-",,,"C0J52_14064","PSN48513.1",259,"hypothetical protein C0J52_14064"
"Un","PYGN01000324.1",667056,667367,"+",,"SmE","C0J52_14065","PSN48514.1",103,"putative small nuclear ribonucleoprotein E"
"Un","PYGN01000324.1",729689,731728,"-",,,"C0J52_14066","PSN48515.1",118,"hypothetical protein C0J52_14066"
"Un","PYGN01000324.1",739189,779192,"+",,"Tret1_17","C0J52_14067","PSN48516.1",537,"Facilitated trehalose transporter Tret1"
"Un","PYGN01000324.1",797548,816316,"+",,"MON1A","C0J52_14068","PSN48504.1",455,"Vacuolar fusion protein MON1 A"
"Un","PYGN01000324.1",835511,836275,"-",,,"C0J52_14069","PSN48505.1",254,"hypothetical protein C0J52_14069"
"Un","PYGN01000324.1",842778,843035,"+",,,"C0J52_14070","PSN48503.1",85,"hypothetical protein C0J52_14070"
"Un","PYGN01000324.1",870063,873855,"-",,"Tmem17b_2","C0J52_14071","PSN48502.1",151,"Transmembrane protein 17B"
"Un","PYGN01000324.1",873465,873835,"+",,,"C0J52_14072","PSN48501.1",116,"hypothetical protein C0J52_14072"
"Un","PYGN01000324.1",902305,902511,"+",,,"C0J52_14073","PSN48500.1",68,"hypothetical protein C0J52_14073"
"Un","PYGN01000324.1",927763,927999,"-",,,"C0J52_14074","PSN48499.1",78,"hypothetical protein C0J52_14074, partial"
"Un","PYGN01000324.1",961966,972967,"+",,,"C0J52_14075","PSN48498.1",713,"hypothetical protein C0J52_14075, partial"
"Un","PYGN01000324.1",996530,996829,"-",,,"C0J52_14076","PSN48497.1",99,"hypothetical protein C0J52_14076, partial"
"Un","PYGN01000324.1",1062074,1062377,"+",,,"C0J52_14077","PSN48496.1",52,"hypothetical protein C0J52_14077"
"Un","PYGN01000324.1",1064349,1067387,"+",,,"C0J52_14078","PSN48495.1",1012,"hypothetical protein C0J52_14078"
"Un","PYGN01000325.1",85327,85998,"-",,,"C0J52_11712","PSN48468.1",223,"hypothetical protein C0J52_11712"
"Un","PYGN01000325.1",134151,134315,"-",,,"C0J52_11713","PSN48467.1",54,"hypothetical protein C0J52_11713"
"Un","PYGN01000325.1",179424,179582,"+",,,"C0J52_11714","PSN48470.1",52,"hypothetical protein C0J52_11714, partial"
"Un","PYGN01000325.1",288857,292395,"+",,,"C0J52_11715","PSN48469.1",130,"hypothetical protein C0J52_11715"
"Un","PYGN01000325.1",292492,294280,"-",,,"C0J52_11716","PSN48472.1",214,"hypothetical protein C0J52_11716"
"Un","PYGN01000325.1",343919,350751,"-",,,"C0J52_11717","PSN48471.1",532,"hypothetical protein C0J52_11717"
"Un","PYGN01000325.1",856420,861390,"-",,,"C0J52_11718","PSN48474.1",88,"hypothetical protein C0J52_11718"
"Un","PYGN01000325.1",862585,867445,"-",,,"C0J52_11719","PSN48473.1",64,"hypothetical protein C0J52_11719"
"Un","PYGN01000325.1",876694,962707,"-",,"ESRRG","C0J52_11720","PSN48477.1",449,"Estrogen-related receptor gamma"
"Un","PYGN01000325.1",1150975,1165855,"+",,,"C0J52_11721","PSN48478.1",131,"hypothetical protein C0J52_11721"
"Un","PYGN01000325.1",1201090,1201263,"+",,,"C0J52_11722","PSN48479.1",57,"hypothetical protein C0J52_11722"
"Un","PYGN01000325.1",1226302,1235637,"-",,,"C0J52_11723","PSN48480.1",198,"hypothetical protein C0J52_11723"
"Un","PYGN01000325.1",1236338,1237015,"+",,,"C0J52_11724","PSN48481.1",225,"hypothetical protein C0J52_11724"
"Un","PYGN01000325.1",1263782,1314799,"-",,"USP34_1","C0J52_11725","PSN48482.1",831,"Ubiquitin carboxyl-terminal hydrolase 34"
"Un","PYGN01000325.1",1321069,1378929,"-",,"USP34_0","C0J52_11726","PSN48475.1",594,"Ubiquitin carboxyl-terminal hydrolase 34"
"Un","PYGN01000325.1",1380684,1398525,"-",,,"C0J52_11727","PSN48476.1",165,"hypothetical protein C0J52_11727"
"Un","PYGN01000325.1",1443346,1557471,"-",,,"C0J52_11728","PSN48486.1",1152,"hypothetical protein C0J52_11728"
"Un","PYGN01000325.1",1546407,1546622,"+",,,"C0J52_11729","PSN48487.1",71,"hypothetical protein C0J52_11729"
"Un","PYGN01000325.1",1546407,1546622,"+",,,"C0J52_11729","PSN48488.1",71,"hypothetical protein C0J52_11729"
"Un","PYGN01000325.1",1546407,1546622,"+",,,"C0J52_11729","PSN48489.1",71,"hypothetical protein C0J52_11729"
"Un","PYGN01000325.1",1574095,1575291,"+",,"Alg3","C0J52_11730","PSN48485.1",398,"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1"
"Un","PYGN01000325.1",1580631,1580906,"-",,,"C0J52_11731","PSN48484.1",91,"hypothetical protein C0J52_11731"
"Un","PYGN01000325.1",1612453,1668965,"-",,,"C0J52_11732","PSN48483.1",1380,"hypothetical protein C0J52_11732"
"Un","PYGN01000326.1",85915,97928,"-",,,"C0J52_18926","PSN48455.1",74,"hypothetical protein C0J52_18926"
"Un","PYGN01000326.1",258984,259160,"-",,,"C0J52_18927","PSN48454.1",58,"hypothetical protein C0J52_18927"
"Un","PYGN01000326.1",277061,277291,"-",,,"C0J52_18928","PSN48457.1",76,"hypothetical protein C0J52_18928"
"Un","PYGN01000326.1",640558,656904,"-",,,"C0J52_18929","PSN48456.1",108,"hypothetical protein C0J52_18929"
"Un","PYGN01000326.1",761200,761686,"-",,,"C0J52_18930","PSN48465.1",88,"hypothetical protein C0J52_18930, partial"
"Un","PYGN01000326.1",1155861,1156082,"+",,,"C0J52_18931","PSN48462.1",73,"hypothetical protein C0J52_18931"
"Un","PYGN01000326.1",1346233,1346487,"-",,,"C0J52_18932","PSN48461.1",84,"hypothetical protein C0J52_18932"
"Un","PYGN01000326.1",1346666,1346977,"-",,,"C0J52_18933","PSN48464.1",103,"hypothetical protein C0J52_18933"
"Un","PYGN01000326.1",1423529,1428578,"+",,,"C0J52_18934","PSN48459.1",111,"hypothetical protein C0J52_18934"
"Un","PYGN01000326.1",1552821,1553135,"-",,,"C0J52_18935","PSN48460.1",56,"hypothetical protein C0J52_18935, partial"
"Un","PYGN01000326.1",1574762,1599444,"-",,,"C0J52_18936","PSN48458.1",3875,"hypothetical protein C0J52_18936"
"Un","PYGN01000326.1",1620807,1625613,"-",,,"C0J52_18937","PSN48450.1",576,"hypothetical protein C0J52_18937"
"Un","PYGN01000326.1",1629276,1631723,"+",,,"C0J52_18938","PSN48463.1",213,"hypothetical protein C0J52_18938"
"Un","PYGN01000326.1",1641865,1644064,"+",,,"C0J52_18939","PSN48466.1",266,"hypothetical protein C0J52_18939"
"Un","PYGN01000326.1",1652345,1672459,"+",,,"C0J52_18940","PSN48453.1",393,"hypothetical protein C0J52_18940"
"Un","PYGN01000326.1",1684579,1685968,"-",,,"C0J52_18941","PSN48452.1",238,"hypothetical protein C0J52_18941"
"Un","PYGN01000326.1",1698962,1719484,"-",,,"C0J52_18942","PSN48451.1",408,"hypothetical protein C0J52_18942"
"Un","PYGN01000327.1",1139216,1139407,"+",,,"C0J52_16569","PSN48448.1",63,"hypothetical protein C0J52_16569"
"Un","PYGN01000327.1",1266471,1275421,"-",,"ILK","C0J52_16570","PSN48447.1",417,"Integrin-linked protein kinase"
"Un","PYGN01000327.1",1268488,1268730,"+",,,"C0J52_16571","PSN48440.1",80,"hypothetical protein C0J52_16571"
"Un","PYGN01000327.1",1288438,1307088,"-",,"ATXN3","C0J52_16572","PSN48441.1",311,"Ataxin-3"
"Un","PYGN01000327.1",1308222,1342571,"+",,,"C0J52_16573","PSN48449.1",895,"hypothetical protein C0J52_16573"
"Un","PYGN01000327.1",1348114,1362232,"-",,,"C0J52_16574","PSN48442.1",127,"hypothetical protein C0J52_16574"
"Un","PYGN01000327.1",1371048,1376324,"-",,,"C0J52_16575","PSN48443.1",253,"hypothetical protein C0J52_16575"
"Un","PYGN01000327.1",1653414,1672675,"+",,"trc","C0J52_16576","PSN48444.1",378,"Serine/threonine-protein kinase tricorner"
"Un","PYGN01000327.1",1673945,1700266,"-",,,"C0J52_16577","PSN48445.1",239,"hypothetical protein C0J52_16577, partial"
"Un","PYGN01000327.1",1685605,1695021,"+",,"GTF2E2","C0J52_16578","PSN48446.1",285,"General transcription factor IIE subunit 2"
"Un","PYGN01000328.1",183078,200621,"-",,,"C0J52_08624","PSN48422.1",139,"hypothetical protein C0J52_08624"
"Un","PYGN01000328.1",662590,673959,"-",,"melk","C0J52_08625","PSN48421.1",345,"Maternal embryonic leucine zipper kinase"
"Un","PYGN01000328.1",737314,739959,"+",,,"C0J52_08626","PSN48420.1",881,"hypothetical protein C0J52_08626"
"Un","PYGN01000328.1",751011,768452,"-",,"timm23","C0J52_08627","PSN48419.1",183,"Mitochondrial import inner membrane translocase subunit Tim23"
"Un","PYGN01000328.1",772509,777293,"+",,,"C0J52_08628","PSN48424.1",261,"hypothetical protein C0J52_08628"
"Un","PYGN01000328.1",779640,799331,"-",,,"C0J52_08629","PSN48423.1",93,"hypothetical protein C0J52_08629"
"Un","PYGN01000328.1",800389,873472,"-",,,"C0J52_08630","PSN48436.1",1518,"hypothetical protein C0J52_08630"
"Un","PYGN01000328.1",873812,883396,"-",,"FUT10","C0J52_08631","PSN48437.1",364,"Alpha-(1,3)-fucosyltransferase 10"
"Un","PYGN01000328.1",896095,921228,"-",,"Dnajb12","C0J52_08632","PSN48438.1",345,"DnaJ subfamily B member 12"
"Un","PYGN01000328.1",968053,998742,"-",,,"C0J52_08633","PSN48439.1",870,"hypothetical protein C0J52_08633, partial"
"Un","PYGN01000328.1",1009456,1012339,"+",,,"C0J52_08634","PSN48432.1",78,"hypothetical protein C0J52_08634, partial"
"Un","PYGN01000328.1",1043769,1059875,"+",,,"C0J52_08635","PSN48433.1",256,"hypothetical protein C0J52_08635"
"Un","PYGN01000328.1",1063048,1067497,"-",,,"C0J52_08636","PSN48434.1",617,"hypothetical protein C0J52_08636"
"Un","PYGN01000328.1",1089960,1091517,"+",,,"C0J52_08637","PSN48435.1",117,"hypothetical protein C0J52_08637"
"Un","PYGN01000328.1",1096315,1146611,"+",,,"C0J52_08638","PSN48430.1",3125,"hypothetical protein C0J52_08638"
"Un","PYGN01000328.1",1113386,1113724,"-",,,"C0J52_08639","PSN48431.1",81,"hypothetical protein C0J52_08639, partial"
"Un","PYGN01000328.1",1166868,1213350,"-",,,"C0J52_08640","PSN48427.1",1884,"hypothetical protein C0J52_08640"
"Un","PYGN01000328.1",1237380,1237559,"+",,,"C0J52_08641","PSN48426.1",59,"hypothetical protein C0J52_08641"
"Un","PYGN01000328.1",1248981,1394074,"+",,,"C0J52_08642","PSN48429.1",531,"hypothetical protein C0J52_08642"
"Un","PYGN01000328.1",1354256,1381658,"-",,,"C0J52_08643","PSN48428.1",411,"hypothetical protein C0J52_08643"
"Un","PYGN01000328.1",1502462,1504052,"+",,"Crip1","C0J52_08644","PSN48425.1",72,"Cysteine-rich protein 1"
"Un","PYGN01000329.1",8109,143436,"+",,,"C0J52_12085","PSN48405.1",2374,"hypothetical protein C0J52_12085"
"Un","PYGN01000329.1",118229,118518,"-",,,"C0J52_12086","PSN48406.1",86,"hypothetical protein C0J52_12086"
"Un","PYGN01000329.1",164846,252864,"+",,,"C0J52_12087","PSN48407.1",510,"hypothetical protein C0J52_12087"
"Un","PYGN01000329.1",222465,222746,"-",,,"C0J52_12088","PSN48408.1",70,"hypothetical protein C0J52_12088"
"Un","PYGN01000329.1",300723,333111,"+",,,"C0J52_12089","PSN48409.1",490,"hypothetical protein C0J52_12089"
"Un","PYGN01000329.1",341042,429864,"+",,"RPTOR","C0J52_12090","PSN48417.1",942,"Regulatory-associated protein of mTOR"
"Un","PYGN01000329.1",460191,467573,"-",,,"C0J52_12091","PSN48416.1",305,"hypothetical protein C0J52_12091"
"Un","PYGN01000329.1",466210,466482,"+",,,"C0J52_12092","PSN48415.1",90,"hypothetical protein C0J52_12092, partial"
"Un","PYGN01000329.1",595965,610538,"+",,,"C0J52_12093","PSN48414.1",234,"hypothetical protein C0J52_12093"
"Un","PYGN01000329.1",632712,635369,"+",,,"C0J52_12094","PSN48413.1",220,"hypothetical protein C0J52_12094, partial"
"Un","PYGN01000329.1",719614,720639,"+",,,"C0J52_12095","PSN48412.1",341,"hypothetical protein C0J52_12095"
"Un","PYGN01000329.1",764696,765433,"-",,,"C0J52_12096","PSN48411.1",116,"hypothetical protein C0J52_12096"
"Un","PYGN01000329.1",1322121,1322729,"-",,,"C0J52_12097","PSN48410.1",97,"hypothetical protein C0J52_12097, partial"
"Un","PYGN01000329.1",1381823,1382656,"-",,"fd96Ca","C0J52_12098","PSN48418.1",277,"Fork head domain-containing protein FD4"
"Un","PYGN01000330.1",29241,29560,"-",,,"C0J52_18511","PSN48391.1",91,"hypothetical protein C0J52_18511"
"Un","PYGN01000330.1",44508,120959,"-",,"PIAS1","C0J52_18512","PSN48392.1",473,"E3 SUMO-protein ligase PIAS1"
"Un","PYGN01000330.1",71987,72148,"+",,,"C0J52_18513","PSN48393.1",53,"hypothetical protein C0J52_18513"
"Un","PYGN01000330.1",134165,134488,"-",,,"C0J52_18514","PSN48387.1",107,"hypothetical protein C0J52_18514"
"Un","PYGN01000330.1",198158,198331,"+",,,"C0J52_18515","PSN48388.1",57,"hypothetical protein C0J52_18515"
"Un","PYGN01000330.1",219665,221167,"-",,,"C0J52_18516","PSN48389.1",500,"hypothetical protein C0J52_18516"
"Un","PYGN01000330.1",285095,291203,"-",,,"C0J52_18517","PSN48390.1",243,"hypothetical protein C0J52_18517"
"Un","PYGN01000330.1",327074,327925,"-",,,"C0J52_18518","PSN48384.1",283,"hypothetical protein C0J52_18518"
"Un","PYGN01000330.1",330812,330967,"-",,,"C0J52_18519","PSN48385.1",51,"hypothetical protein C0J52_18519"
"Un","PYGN01000330.1",330812,330967,"-",,,"C0J52_18519","PSN48386.1",51,"hypothetical protein C0J52_18519"
"Un","PYGN01000330.1",412343,414046,"+",,,"C0J52_18520","PSN48395.1",136,"hypothetical protein C0J52_18520"
"Un","PYGN01000330.1",629050,650100,"+",,,"C0J52_18521","PSN48394.1",156,"hypothetical protein C0J52_18521"
"Un","PYGN01000330.1",765636,766187,"-",,,"C0J52_18522","PSN48396.1",183,"hypothetical protein C0J52_18522"
"Un","PYGN01000330.1",765636,766187,"-",,,"C0J52_18522","PSN48397.1",183,"hypothetical protein C0J52_18522"
"Un","PYGN01000330.1",849567,850577,"-",,,"C0J52_18523","PSN48401.1",323,"hypothetical protein C0J52_18523"
"Un","PYGN01000330.1",933254,933526,"+",,,"C0J52_18524","PSN48403.1",90,"hypothetical protein C0J52_18524"
"Un","PYGN01000330.1",1003529,1011142,"-",,,"C0J52_18525","PSN48402.1",103,"hypothetical protein C0J52_18525"
"Un","PYGN01000330.1",1179311,1179511,"-",,"Atp6v0e2","C0J52_18526","PSN48398.1",66,"V-type proton ATPase subunit e 2"
"Un","PYGN01000330.1",1295318,1297453,"+",,,"C0J52_18527","PSN48404.1",91,"hypothetical protein C0J52_18527"
"Un","PYGN01000330.1",1413476,1413646,"-",,,"C0J52_18528","PSN48400.1",56,"hypothetical protein C0J52_18528"
"Un","PYGN01000330.1",1523100,1536126,"+",,,"C0J52_18529","PSN48399.1",928,"hypothetical protein C0J52_18529"
"Un","PYGN01000331.1",23107,23319,"+",,,"C0J52_21008","PSN48382.1",70,"hypothetical protein C0J52_21008"
"Un","PYGN01000331.1",117679,153860,"+",,,"C0J52_21009","PSN48383.1",841,"hypothetical protein C0J52_21009"
"Un","PYGN01000331.1",166911,167672,"+",,,"C0J52_21010","PSN48379.1",253,"hypothetical protein C0J52_21010"
"Un","PYGN01000331.1",172201,175429,"+",,,"C0J52_21011","PSN48378.1",330,"hypothetical protein C0J52_21011"
"Un","PYGN01000331.1",195254,223728,"-",,"Egfr","C0J52_21012","PSN48381.1",1077,"Epidermal growth factor receptor"
"Un","PYGN01000331.1",768139,768336,"+",,,"C0J52_21013","PSN48380.1",65,"hypothetical protein C0J52_21013"
"Un","PYGN01000331.1",939381,979356,"-",,,"C0J52_21014","PSN48376.1",363,"hypothetical protein C0J52_21014"
"Un","PYGN01000331.1",1043309,1149362,"+",,,"C0J52_21015","PSN48375.1",422,"hypothetical protein C0J52_21015"
"Un","PYGN01000331.1",1146257,1146457,"-",,,"C0J52_21016","PSN48377.1",66,"hypothetical protein C0J52_21016"
"Un","PYGN01000332.1",512330,512554,"+",,"anapc13","C0J52_16179","PSN48374.1",74,"Anaphase-promoting complex subunit 13"
"Un","PYGN01000332.1",512570,513388,"+",,"ZFAND1","C0J52_16180","PSN48371.1",272,"AN1-type zinc finger protein 1"
"Un","PYGN01000332.1",537595,537861,"-",,"Adam10","C0J52_16181","PSN48370.1",88,"Disintegrin and metalloproteinase domain-containing protein 10"
"Un","PYGN01000332.1",739748,740038,"-",,,"C0J52_16182","PSN48373.1",88,"hypothetical protein C0J52_16182, partial"
"Un","PYGN01000332.1",1212925,1215802,"-",,,"C0J52_16183","PSN48372.1",125,"hypothetical protein C0J52_16183"
"Un","PYGN01000332.1",1224250,1278397,"-",,,"C0J52_16184","PSN48367.1",1316,"hypothetical protein C0J52_16184"
"Un","PYGN01000332.1",1234102,1247496,"+",,,"C0J52_16185","PSN48366.1",214,"hypothetical protein C0J52_16185"
"Un","PYGN01000332.1",1295403,1313094,"-",,"Wrap53","C0J52_16186","PSN48369.1",292,"Telomerase Cajal body protein 1, partial"
"Un","PYGN01000332.1",1325602,1339059,"+",,,"C0J52_16187","PSN48368.1",1067,"hypothetical protein C0J52_16187"
"Un","PYGN01000332.1",1352622,1360196,"+",,"BPHL_1","C0J52_16188","PSN48365.1",205,"Valacyclovir hydrolase"
"Un","PYGN01000332.1",1373264,1384852,"+",,"Faim2","C0J52_16189","PSN48364.1",316,"Protein lifeguard 2"
"Un","PYGN01000333.1",41727,64136,"+",,"Acsl6","C0J52_08067","PSN48363.1",512,"Long-chain-fatty-acid--CoA ligase 6"
"Un","PYGN01000333.1",52214,52542,"-",,,"C0J52_08068","PSN48362.1",102,"hypothetical protein C0J52_08068"
"Un","PYGN01000333.1",67159,73724,"+",,,"C0J52_08069","PSN48361.1",117,"hypothetical protein C0J52_08069"
"Un","PYGN01000333.1",78134,78382,"-",,,"C0J52_08070","PSN48343.1",82,"hypothetical protein C0J52_08070"
"Un","PYGN01000333.1",78134,78382,"-",,,"C0J52_08070","PSN48344.1",82,"hypothetical protein C0J52_08070"
"Un","PYGN01000333.1",78134,78382,"-",,,"C0J52_08070","PSN48345.1",82,"hypothetical protein C0J52_08070"
"Un","PYGN01000333.1",88328,93012,"-",,"VTI1A","C0J52_08071","PSN48346.1",221,"Vesicle transport through interaction with t-SNAREs 1A"
"Un","PYGN01000333.1",93421,97206,"+",,"RpL34","C0J52_08072","PSN48341.1",119,"60S ribosomal protein L34"
"Un","PYGN01000333.1",102474,132791,"+",,"SMARCAL1","C0J52_08073","PSN48342.1",558,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1"
"Un","PYGN01000333.1",141605,263833,"+",,,"C0J52_08074","PSN48349.1",3110,"hypothetical protein C0J52_08074"
"Un","PYGN01000333.1",180620,181869,"-",,,"C0J52_08075","PSN48350.1",98,"hypothetical protein C0J52_08075"
"Un","PYGN01000333.1",279918,284414,"+",,,"C0J52_08076","PSN48347.1",532,"hypothetical protein C0J52_08076"
"Un","PYGN01000333.1",318377,352204,"+",,,"C0J52_08077","PSN48348.1",457,"hypothetical protein C0J52_08077"
"Un","PYGN01000333.1",362609,382672,"+",,,"C0J52_08078","PSN48339.1",612,"hypothetical protein C0J52_08078"
"Un","PYGN01000333.1",390204,390792,"+",,,"C0J52_08079","PSN48340.1",157,"hypothetical protein C0J52_08079, partial"
"Un","PYGN01000333.1",390939,402657,"+",,,"C0J52_08080","PSN48358.1",225,"hypothetical protein C0J52_08080"
"Un","PYGN01000333.1",402756,403622,"+",,,"C0J52_08081","PSN48357.1",288,"hypothetical protein C0J52_08081"
"Un","PYGN01000333.1",419344,419556,"-",,"cdc26","C0J52_08082","PSN48356.1",70,"Anaphase-promoting complex subunit CDC26"
"Un","PYGN01000333.1",420533,433090,"+",,"Ing3","C0J52_08083","PSN48355.1",340,"Inhibitor of growth protein 3"
"Un","PYGN01000333.1",448742,492122,"-",,,"C0J52_08084","PSN48354.1",506,"hypothetical protein C0J52_08084"
"Un","PYGN01000333.1",450347,450553,"+",,,"C0J52_08085","PSN48353.1",68,"hypothetical protein C0J52_08085"
"Un","PYGN01000333.1",524137,525075,"-",,,"C0J52_08086","PSN48352.1",312,"hypothetical protein C0J52_08086"
"Un","PYGN01000333.1",576051,604519,"-",,,"C0J52_08087","PSN48351.1",591,"MOXD1 1 protein"
"Un","PYGN01000333.1",668160,678667,"-",,,"C0J52_08088","PSN48360.1",326,"hypothetical protein C0J52_08088"
"Un","PYGN01000333.1",850920,851134,"+",,,"C0J52_08089","PSN48359.1",64,"hypothetical protein C0J52_08089"
"Un","PYGN01000333.1",892303,893712,"-",,"CCHa1-R_1","C0J52_08090","PSN48337.1",469,"Neuropeptide CCHamide-1 receptor"
"Un","PYGN01000333.1",894544,920902,"-",,,"C0J52_08091","PSN48338.1",90,"hypothetical protein C0J52_08091, partial"
"Un","PYGN01000334.1",4463,33469,"-",,,"C0J52_03392","PSN48323.1",404,"hypothetical protein C0J52_03392"
"Un","PYGN01000334.1",81649,85226,"+",,"DRG2","C0J52_03394","PSN48321.1",339,"Developmentally-regulated GTP-binding protein 2"
"Un","PYGN01000334.1",86391,94749,"-",,,"C0J52_03393","PSN48324.1",345,"hypothetical protein C0J52_03393"
"Un","PYGN01000334.1",95546,99370,"+",,"Rab40c","C0J52_03395","PSN48322.1",291,"Ras-related protein Rab-40C"
"Un","PYGN01000334.1",113522,114595,"-",,"Gid4","C0J52_03397","PSN48320.1",228,"Glucose-induced degradation protein 4"
"Un","PYGN01000334.1",114949,132394,"+",,"Kctd5","C0J52_03396","PSN48319.1",215,"BTB/POZ domain-containing protein KCTD5"
"Un","PYGN01000334.1",140991,148006,"-",,"LAMTOR2","C0J52_03398","PSN48325.1",125,"Ragulator complex protein LAMTOR2"
"Un","PYGN01000334.1",148644,167843,"+",,,"C0J52_03399","PSN48326.1",824,"hypothetical protein C0J52_03399"
"Un","PYGN01000334.1",177920,185167,"+",,,"C0J52_03400","PSN48306.1",302,"hypothetical protein C0J52_03400"
"Un","PYGN01000334.1",193896,201740,"-",,,"C0J52_03401","PSN48307.1",200,"hypothetical protein C0J52_03401, partial"
"Un","PYGN01000334.1",201065,233011,"+",,"SYNJ1","C0J52_03402","PSN48304.1",1150,"Synaptojanin-1"
"Un","PYGN01000334.1",281952,282365,"-",,,"C0J52_03403","PSN48305.1",137,"hypothetical protein C0J52_03403"
"Un","PYGN01000334.1",352393,371972,"-",,"Pomgnt1_0","C0J52_03404","PSN48310.1",614,"Protein O-linked-mannose beta-1"
"Un","PYGN01000334.1",661293,661535,"-",,,"C0J52_03405","PSN48311.1",80,"hypothetical protein C0J52_03405"
"Un","PYGN01000334.1",849467,851368,"+",,"Ir275","C0J52_39284","PSN48318.1",633,"Ionotropic receptor 275"
"Un","PYGN01000334.1",858734,860542,"+",,"Ir277","C0J52_39282","PSN48317.1",602,"Ionotropic receptor 277"
"Un","PYGN01000334.1",1060272,1063533,"-",,,"C0J52_03406","PSN48308.1",115,"hypothetical protein C0J52_03406"
"Un","PYGN01000334.1",1069470,1070907,"-",,"Dpagt1_0","C0J52_03407","PSN48309.1",170,"UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase"
"Un","PYGN01000334.1",1071030,1073005,"+",,,"C0J52_03408","PSN48312.1",466,"hypothetical protein C0J52_03408"
"Un","PYGN01000334.1",1082665,1090280,"-",,"DPAGT1_1","C0J52_03409","PSN48313.1",243,"UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase"
"Un","PYGN01000334.1",1089671,1128479,"+",,,"C0J52_03410","PSN48328.1",892,"hypothetical protein C0J52_03410"
"Un","PYGN01000334.1",1103714,1105469,"-",,,"C0J52_03411","PSN48327.1",111,"hypothetical protein C0J52_03411"
"Un","PYGN01000334.1",1137069,1150026,"+",,,"C0J52_03412","PSN48330.1",473,"hypothetical protein C0J52_03412"
"Un","PYGN01000334.1",1342429,1347695,"+",,"dpp","C0J52_03413","PSN48329.1",403,"Protein decapentaplegic"
